Tender_ID,tender_externalreference,tender_title,Work_Description,Tender_Category,Tender_Type,Form_of_Contract,Product_Category,Fiscal_Year,Is_Multi_Currency_Allowed_For_BOQ,Two_Stage_Tender_(Y/N),Independent_External_Monitor,Published_Date,PreBid_Meeting_Date,Tender_Validity_in_Days,NDA_Tender_(Y/N),Preferential_Bidding_allowed,Payment_Mode,Bid_Opening_Date,Organisation_Chain,Department,location,Pincode,No_of_Bids_Received,Date_of_Award_Contract,Awarded_Price_(In_Rs),Bidder_Name,Value_Of_Tender_(In_Rs),Tender_Stage,Season (Computed),Scheme (Computed),Response_Type (Computed),BTC_flag (Computed),DISTRICT (Computed),REVENUE_CIRCLE (Computed)
2019_DoWR_11550_1,DIB/RIDF/2018-19/KARAIGURI/1,Anti-erosion measures to Extension of Tengakhat bund on the R/B of river Buridehing up to Jokai R.F. (Protection work at 10th km Koraiguri) (Package 2),Anti-erosion measures to Extension of Tengakhat bund on the R/B of river Buridehing up to Jokai R.F. (Protection work at 10th km Koraiguri) (Package 2),Works,Open Tender,Works,Civil Works,2018-2019,No,No,,31-01-2019 18:00,,180,No,No,Offline,22-02-2019 14:00,Department of Water Resources||Chief Engineer - DoWR,Department of Water Resources,Dibrugarh,786005,11,21-09-2019 00:00,4929195.57,"AMRIT CHETIA,DEV CONSTRUCTION,Manjur Hussain Ansari,MOHAN SAIKIA,PRADIP DAS,ROBIN MORAN,SANJEEB DOWERAH,SURESH KUMAR HARLALKA",4929196,AOC,Pre-Monsoon,RIDF,Immediate Measures,FALSE,DIBRUGARH,Dibrugarh West
2019_DoWR_11551_1,DIB/RIDF/2018-19/KARAIGURI/1,Anti-erosion measures to Extension of Tengakhat bund on the R/B of river Buridehing up to Jokai R.F. (Protection work at 10th km Koraiguri) (Package 3),Anti-erosion measures to Extension of Tengakhat bund on the R/B of river Buridehing up to Jokai R.F. (Protection work at 10th km Koraiguri) (Package 3),Works,Open Tender,Works,Civil Works,2018-2019,No,No,,31-01-2019 18:00,,180,No,No,Offline,22-02-2019 14:00,Department of Water Resources||Chief Engineer - DoWR,Department of Water Resources,Dibrugarh,786005,10,21-09-2019 00:00,4988869.89,"HIMANGA SAIKIA,Manjur Hussain Ansari,PRADIP DAS,RAJEN BORAH,SANJEEB DOWERAH,SURESH KUMAR HARLALKA",4988870,AOC,Pre-Monsoon,RIDF,Immediate Measures,FALSE,DIBRUGARH,Dibrugarh West
2019_DoWR_11554_1,DIB/RIDF/2018-19/KARAIGURI/1,Anti-erosion measures to Extension of Tengakhat bund on the R/B of river Buridehing up to Jokai R.F. (Protection work at 10th km Koraiguri) (Package 4),Anti-erosion measures to Extension of Tengakhat bund on the R/B of river Buridehing up to Jokai R.F. (Protection work at 10th km Koraiguri) (Package 4),Works,Open Tender,Works,Civil Works,2018-2019,No,No,,31-01-2019 18:00,,180,No,No,Offline,22-02-2019 14:00,Department of Water Resources||Chief Engineer - DoWR,Department of Water Resources,Dibrugarh,786005,8,21-09-2019 00:00,430451.24,"AMRIT CHETIA,ANIMA BORAH SONOWAL,MOHAN SAIKIA,M/S Vinayak Infratech,SANJEEB DOWERAH",430451,AOC,Pre-Monsoon,RIDF,Immediate Measures,FALSE,DIBRUGARH,Dibrugarh West
2019_PWBNH_12383_1,Stadium Dibrugarh Gr. B,Providing Flood Lighting in the Proposed Stadium at Dibrugarh in the Dibrugarh District of Assam,Providing Flood Lighting in the Proposed Stadium at Dibrugarh in the Dibrugarh District of Assam,Works,Open Tender,Item Rate,Electrical Works,2018-2019,No,No,,02-03-2019 12:00,05-03-2019 12:00,180,No,No,Offline,18-03-2019 15:30,Public Works Building and NH Department||Chief Engineer-Building - PWBNH,Public Works Building and NH Department,Dibrugarh,786001,0,,,,50167220,To be Opened,Pre-Monsoon,,Immediate Measures,FALSE,DIBRUGARH,Dibrugarh East
2019_ICD_12899_1,TCE.6842A-CV-3000-3001,TENDER FOR ROAD AND STORM WATER DRAIN WORKS,TENDER FOR ROAD AND STORM WATER DRAIN WORKS,Works,Open Tender,Item Rate,Civil Works,2019-2020,No,No,,31-05-2019 11:00,10-06-2019 14:00,180,No,No,Offline,10-07-2019 15:00,Industries and Commerce Department||Assam Petro-Chemicals Ltd.||Head office Namrup||Materials Management Department,Industries and Commerce Department,APL Namrup,786623,4,,,,0,Financial Bid Opening,Monsoon,,Preparedness Measures,FALSE,DIBRUGARH,Naharkatiya
2019_PWD_13346_1,DRC-XIII/16/98/NIT/DIB/212,DRRD/SOPD(G)/2019-20/Joypur Khunsa Road,"Improvement (Immediate restoration) of Joypur Khunsa road (SH) from Ch.4000.00m to Ch.22800.00m and Kothalguri Deomali road (SH) from Ch.0.00m to Ch.1000.00m under SOPD for the year 2019-20 under PWD, Dibrugarh R R Divn",Works,Open Tender,Item Rate,Civil Works,2019-2020,No,No,,26-06-2019 16:00,,90,No,No,Offline,02-07-2019 11:00,Public Works Roads Department,Public Works Roads Department,Dibrugarh,786001,2,,,,15000000,AOC,Monsoon,SOPD,Immediate Measures,FALSE,DIBRUGARH,Dibrugarh East
2019_DoWR_14302_1,DIB/SOPD/SURVEY/2019-20/1,Survey and Investigation works including Preparation of DPR on Flood and Erosion Management of Buridehing Basin,Survey and Investigation works including Preparation of DPR on Flood and Erosion Management of Buridehing Basin,Works,Open Tender,Works,Civil Works,2019-2020,No,No,,01-10-2019 18:00,,180,No,No,Offline,17-10-2019 14:00,Department of Water Resources||Chief Engineer - DoWR,Department of Water Resources,Dibrugarh,786005,2,,,,15460610,Financial Evaluation,Pre-Monsoon,SOPD,Preparedness Measures,FALSE,DIBRUGARH,#N/A
2019_DoWR_14671_1,DIB/SOPD/MULUKGAON/2019-20/1,Pro-siltation measures at the spill channel of river Brahmaputra near Mulukgaon to protect Mulukgaon and its adjoiing areas from the erosion of river Brahmaputra (Package 1),Pro-siltation measures at the spill channel of river Brahmaputra near Mulukgaon to protect Mulukgaon and its adjoiing areas from the erosion of river Brahmaputra (Package 1),Works,Open Tender,Works,Civil Works,2019-2020,No,No,,06-11-2019 18:00,,180,No,No,Offline,22-11-2019 14:00,Department of Water Resources||Chief Engineer - DoWR,Department of Water Resources,Dibrugarh,786005,3,,,,26874854,Financial Evaluation,Monsoon,SOPD,Immediate Measures,FALSE,DIBRUGARH,Chabua
2019_DoWR_14672_1,DIB/SOPD/MULUKGAON/2019-20/1,Pro-siltation measures at the spill channel of river Brahmaputra near Mulukgaon to protect Mulukgaon and its adjoiing areas from the erosion of river Brahmaputra (Package 2),Pro-siltation measures at the spill channel of river Brahmaputra near Mulukgaon to protect Mulukgaon and its adjoiing areas from the erosion of river Brahmaputra (Package 2),Works,Open Tender,Works,Civil Works,2019-2020,No,No,,06-11-2019 18:00,,180,No,No,Offline,22-11-2019 14:00,Department of Water Resources||Chief Engineer - DoWR,Department of Water Resources,Dibrugarh,786005,5,,,,23072770,AOC,Monsoon,SOPD,Immediate Measures,FALSE,DIBRUGARH,Chabua
2019_ICD_14711_1,TCE.6842A-CV-3000-3005,TENDER FOR ROAD AND STORM WATER DRAIN WORKS,TENDER FOR ROAD AND STORM WATER DRAIN WORKS,Works,Open Tender,Lump-sum,Civil Works,2019-2020,No,No,,11-11-2019 09:00,18-11-2019 14:00,180,No,No,Offline,09-12-2019 15:00,Industries and Commerce Department||Assam Petro-Chemicals Ltd.||Head office Namrup||Materials Management Department,Industries and Commerce Department,APL Namrup,786623,3,,,,0,AOC,Post-Monsoon,,Preparedness Measures,FALSE,DIBRUGARH,Naharkatia
2019_PWD_15244_2,DRC-XIII/16/98/NIT/DIB/ 216,DRRD/SOPD(FDR)/2019-20,Re-construction of Mancotta Road (both side of ROB service road) from Ch.880.0m to Ch.1067.0m including storm water drain under SOPD(FDR) for the year 2019-20 under Dibrugarh Rural Road Division,Works,Open Tender,Item Rate,Civil Works,2019-2020,No,No,,12-12-2019 10:00,,90,No,No,Offline,28-12-2019 11:00,Public Works Roads Department,Public Works Roads Department,Dibrugarh,786001,2,,,,7787000,AOC,Post-Monsoon,SOPD,Preparedness Measures,FALSE,DIBRUGARH,Dibrugarh East
2019_DoWR_15382_1,FREMAA/ Dibrugarh/D-E-5 of 2019,Protection of DTP Dyke downstream of D3 package to composite land spur no. 8,"Protection of DTP Dyke downstream of D3 package to composite land spur no. 8, Dibrugarh District, Assam",Works,Open Tender,Works,Civil Works,2019-2020,No,No,,20-12-2019 11:00,02-01-2020 15:00,120,No,No,Online,21-01-2020 15:10,Department of Water Resources||Flood and River Erosion Management Agency of Assam,Department of Water Resources,"Dibrugarh District, Assam",786008,2,,,,65866000,Evaluation,Post-Monsoon,,Immediate Measures,FALSE,DIBRUGARH,Dibrugarh East
2019_DoWR_15401_1,DIB/SOPDG/AITHAN/2019-20/1,R/S to Bogibeel Aithan Ring Bund (Package 1),R/S to Bogibeel Aithan Ring Bund (Package 1),Works,Open Tender,Works,Civil Works,2019-2020,No,No,,20-12-2019 18:00,27-12-2019 12:00,180,No,No,Online,11-01-2020 14:00,Department of Water Resources||Chief Engineer - DoWR,Department of Water Resources,Dibrugarh,786005,6,,,,24813818,AOC,Post-Monsoon,,Immediate Measures,FALSE,DIBRUGARH,#N/A
2019_DoWR_15403_1,DIB/SOPDG/AITHAN/2019-20/1,R/S to Bogibeel Aithan Ring Bund (Package 2),R/S to Bogibeel Aithan Ring Bund (Package 2),Works,Open Tender,Works,Civil Works,2019-2020,No,No,,20-12-2019 18:00,27-12-2019 12:00,180,No,No,Online,11-01-2020 14:00,Department of Water Resources||Chief Engineer - DoWR,Department of Water Resources,Dibrugarh,786005,5,,,,29606572,AOC,Post-Monsoon,,Immediate Measures,FALSE,DIBRUGARH,#N/A
2019_DoWR_15576_1,DIB/SOPDG/DIRAK/2019-20/1,Restoration of damages at Saikhowa bund Ph-I i/c repairing of existing Land spurs at Dirak Chumoni (Package 1),Restoration of damages at Saikhowa bund Ph-I i/c repairing of existing Land spurs at Dirak Chumoni (Package 1),Works,Open Tender,Works,Civil Works,2019-2020,No,No,,26-12-2019 18:55,27-12-2019 12:00,180,No,No,Online,18-01-2020 14:00,Department of Water Resources||Chief Engineer - DoWR,Department of Water Resources,Dibrugarh,786005,5,,,,22895711,AOC,Post-Monsoon,,Immediate Measures,FALSE,DIBRUGARH,#N/A
2019_DoWR_15579_1,DIB/SOPDG/DIRAK/2019-20/1,Restoration of damages at Saikhowa bund Ph-I i/c repairing of existing Land spurs at Dirak Chumoni (Package 2),Restoration of damages at Saikhowa bund Ph-I i/c repairing of existing Land spurs at Dirak Chumoni (Package 2),Works,Open Tender,Works,Civil Works,2019-2020,No,No,,26-12-2019 18:55,27-12-2019 12:00,180,No,No,Online,18-01-2020 14:00,Department of Water Resources||Chief Engineer - DoWR,Department of Water Resources,Dibrugarh,786005,5,,,,25430000,AOC,Post-Monsoon,,Immediate Measures,FALSE,DIBRUGARH,#N/A
2020_DoWR_15673_1,DIB/SOPDG/RSMOINA/2019-20/1,R/S of Moinamiri Ring Bund (Baruah Gaon to Sessamukh) (Package 3),R/S of Moinamiri Ring Bund (Baruah Gaon to Sessamukh) (Package 3),Works,Open Tender,Works,Civil Works,2019-2020,No,No,,01-01-2020 18:10,,180,No,No,Online,22-01-2020 14:00,Department of Water Resources||Chief Engineer - DoWR,Department of Water Resources,Dibrugarh,786005,4,,,,19895021,AOC,Pre-Monsoon,,Immediate Measures,FALSE,DIBRUGARH,Moran
2020_DoWR_15671_1,DIB/SOPDG/RSMOINA/2019-20/1,R/S of Moinamiri Ring Bund (Baruah Gaon to Sessamukh) (Package 1),R/S of Moinamiri Ring Bund (Baruah Gaon to Sessamukh) (Package 1),Works,Open Tender,Works,Civil Works,2019-2020,No,No,,01-01-2020 18:15,,180,No,No,Online,22-01-2020 14:00,Department of Water Resources||Chief Engineer - DoWR,Department of Water Resources,Dibrugarh,786005,1,,,,49163093,To be Opened,Pre-Monsoon,,Immediate Measures,FALSE,DIBRUGARH,Moran
2020_DoWR_15672_1,DIB/SOPDG/RSMOINA/2019-20/1,R/S of Moinamiri Ring Bund (Baruah Gaon to Sessamukh) (Package 2),R/S of Moinamiri Ring Bund (Baruah Gaon to Sessamukh) (Package 2),Works,Open Tender,Works,Civil Works,2019-2020,No,No,,01-01-2020 18:15,,180,No,No,Online,22-01-2020 14:00,Department of Water Resources||Chief Engineer - DoWR,Department of Water Resources,Dibrugarh,786005,2,,,,40880631,To be Opened,Pre-Monsoon,,Immediate Measures,FALSE,DIBRUGARH,Moran
2020_DoWR_15674_1,DIB/SOPDG/DSMOINA/2019-20/1,Strengthening of Down Stream of Moinamiri Ring Bund (Package 1),Strengthening of Down Stream of Moinamiri Ring Bund (Package 1),Works,Open Tender,Works,Civil Works,2019-2020,No,No,,02-01-2020 09:00,,180,No,No,Online,23-01-2020 14:00,Department of Water Resources||Chief Engineer - DoWR,Department of Water Resources,Dibrugarh,786005,1,,,,63984871,To be Opened,Pre-Monsoon,,Immediate Measures,FALSE,DIBRUGARH,Moran
2020_DoWR_15675_1,DIB/SOPDG/DSMOINA/2019-20/1,Strengthening of Down Stream of Moinamiri Ring Bund (Package 2),Strengthening of Down Stream of Moinamiri Ring Bund (Package 2),Works,Open Tender,Works,Civil Works,2019-2020,No,No,,02-01-2020 09:00,,180,No,No,Online,23-01-2020 14:00,Department of Water Resources||Chief Engineer - DoWR,Department of Water Resources,Dibrugarh,786005,5,,,,45359672,AOC,Pre-Monsoon,,Immediate Measures,FALSE,DIBRUGARH,Moran
2019_DoWR_14671_2,DIB/SOPD/MULUKGAON/2019-20/1,Pro-siltation measures at the spill channel of river Brahmaputra near Mulukgaon to protect Mulukgaon and its adjoiing areas from the erosion of river Brahmaputra (Package 1),Pro-siltation measures at the spill channel of river Brahmaputra near Mulukgaon to protect Mulukgaon and its adjoiing areas from the erosion of river Brahmaputra (Package 1),Works,Open Tender,Works,Civil Works,2019-2020,No,No,,07-01-2020 12:00,,180,No,No,Online,14-01-2020 16:00,Department of Water Resources||Chief Engineer - DoWR,Department of Water Resources,Dibrugarh,786005,2,,,,26874854,AOC,Monsoon,SOPD,Immediate Measures,FALSE,DIBRUGARH,Chabua
2020_DoWR_15671_2,DIB/SOPDG/RSMOINA/2019-20/1,R/S of Moinamiri Ring Bund (Baruah Gaon to Sessamukh) (Package No. 1),R/S of Moinamiri Ring Bund (Baruah Gaon to Sessamukh) (Package No. 1),Works,Open Tender,Works,Civil Works,2019-2020,No,No,,27-01-2020 18:00,,180,No,No,Online,04-02-2020 15:00,Department of Water Resources||Chief Engineer - DoWR,Department of Water Resources,Dibrugarh,786005,3,,,,49163094,AOC,Pre-Monsoon,,Immediate Measures,FALSE,DIBRUGARH,Moran
2020_DoWR_15672_2,DIB/SOPDG/RSMOINA/2019-20/1,R/S of Moinamiri Ring Bund (Baruah Gaon to Sessamukh) (Package No. 2),R/S of Moinamiri Ring Bund (Baruah Gaon to Sessamukh) (Package No. 2),Works,Open Tender,Works,Civil Works,2019-2020,No,No,,27-01-2020 18:00,,180,No,No,Online,04-02-2020 15:00,Department of Water Resources||Chief Engineer - DoWR,Department of Water Resources,Dibrugarh,786005,5,,,,40880631,AOC,Pre-Monsoon,,Immediate Measures,FALSE,DIBRUGARH,Moran
2020_DoWR_15674_2,DIB/SOPDG/DSMOINA/2019-20/1,Strengthening of Down Stream of Moinamiri Ring Bund (Package No. 2),Strengthening of Down Stream of Moinamiri Ring Bund (Package No. 2),Works,Open Tender,Works,Civil Works,2019-2020,No,No,,27-01-2020 18:00,,180,No,No,Online,04-02-2020 15:00,Department of Water Resources||Chief Engineer - DoWR,Department of Water Resources,Dibrugarh,786005,3,,,,63984871,AOC,Pre-Monsoon,,Immediate Measures,FALSE,DIBRUGARH,Moran
2020_DoWR_16266_1,DIBRUGARH/2019-20/SOPD-FDR/II,Reconstruction of Breach like Damaged Embankment of Tengakhat Bund R/B of River Buridehing Up to Jokai R.F. From Ch. 12000m to 18200m (Singimari),Reconstruction of Breach like Damaged Embankment of Tengakhat Bund R/B of River Buridehing Up to Jokai R.F. From Ch. 12000m to 18200m (Singimari),Works,Open Tender,Works,Civil Works,2019-2020,No,No,,03-02-2020 18:00,,180,No,No,Online,28-02-2020 14:00,Department of Water Resources||Chief Engineer - DoWR,Department of Water Resources,DIBRUGARH,786001,2,,,,73815698,Technical Bid Opening,Pre-Monsoon,SOPD,Preparedness Measures,FALSE,DIBRUGARH,Dibrugarh West
2020_DoWR_16355_1,DIBRUGARH/2019-20/SOPD-FDR/III,Reconstruction of Buridehing Bund R/B from Kotoha to Bhogamur from Ch. 1st km to 8th km along with A/E measures at 5th km near Bhogamur,Reconstruction of Buridehing Bund R/B from Kotoha to Bhogamur from Ch. 1st km to 8th km along with A/E measures at 5th km near Bhogamur,Works,Open Tender,Works,Civil Works,2019-2020,No,No,,07-02-2020 18:00,,180,No,No,Online,29-02-2020 14:00,Department of Water Resources||Chief Engineer - DoWR,Department of Water Resources,DIBRUGARH,786001,2,,,,117653126,AOC,Monsoon,SOPD,Preparedness Measures,FALSE,DIBRUGARH,Dibrugarh East
2020_PWBNH_16446_1,CE/BLD/Elect/15/2001/296 Date 05/02/2020,"Installation of Flood Lights in 7 (Seven) stadia of the State Viz.Kamrup(M), Dibrugarh, Tinsukia,Jorhat,Mangaldai, Sonitpur and Karimgan","Installation of Flood Lights in 7 (Seven) stadia of the State Viz.Kamrup(M), Dibrugarh, Tinsukia,Jorhat,Mangaldai, Sonitpur and Karimgan",Works,Open Tender,Item Rate,Electrical Works,2019-2020,No,No,,12-02-2020 17:00,17-02-2020 12:00,180,No,No,Offline,11-05-2020 15:30,Public Works Building and NH Department||Chief Engineer-Building - PWBNH,Public Works Building and NH Department,Karimganj,788710,1,,,,329338341,To be Opened,Post-Monsoon,,Others,FALSE,DIBRUGARH,Dibrugarh East
2018_DoWR_8848_1,DHK/SDRF/2017-18/CHECKBUND/1,"IM at Check Bund No. 3, Turibari, 4-Jugisuti and No. 5 Kopchang Package 1","Immediate measures for restoration of flood damages of river Brahmaputra at the Check Bund No. 3, Turibari, 4-Jugisuti and No. 5 Kopchang in Dhakuakhana Civil Sub-Division under SDRF for 2017-18.",Works,Open Tender,Works,Civil Works,2018-2019,No,No,,03-10-2018 18:00,,180,No,No,Offline,15-10-2018 14:00,Department of Water Resources||Chief Engineer - DoWR,Department of Water Resources,Dhakuakhana,787055,8,,,,16382194,Technical Bid Opening,Pre-Monsoon,SDRF,Immediate Measures,FALSE,LAKHIMPUR,Dhakuakhana
2018_DoWR_8848_2,DHK/SDRF/2017-18/CHECKBUND/1,IM at Check Bund Turibari Jugisuti Kopchang,"Immediate measures for restoration of flood damages of river Brahmaputra at the Check Bund No. 3, Turibari, 4-Jugisuti and No. 5 Kopchang in Dhakuakhana Civil Sub-Division under SDRF for 2017-18.",Works,Open Tender,Works,Civil Works,2018-2019,No,No,,20-12-2018 18:00,,180,No,No,Offline,31-12-2018 14:05,Department of Water Resources||Chief Engineer - DoWR,Department of Water Resources,Dhakuakhana,787055,9,,,,16382194,Financial Evaluation,Post-Monsoon,SDRF,Immediate Measures,FALSE,LAKHIMPUR,Dhakuakhana
2018_DoWR_8709_1,KARIMGANJ/SDRF/2017-18/II/1,IM at South Vidyanagar area,Immediate Measures to embankment along both bank of river Longai from Patherkandi to Nilambazar PH-II (R/B Longai) under SDRF for 2017-18 ( AT South Vidyanagar area).,Works,Open Tender,Works,Civil Works,2018-2019,No,No,,22-09-2018 18:00,,180,No,No,Offline,04-10-2018 14:00,Department of Water Resources||Chief Engineer - DoWR,Department of Water Resources,Karimganj,788710,0,,,,16379941,To be Opened,Monsoon,SDRF,Immediate Measures,FALSE,KARIMGANJ,Patharkandi
2018_DoWR_8805_1,KARIMGANJ/SDRF/2017-18/II/1,IM at South Vidyanagar area,Immediate Measures to embankment along both bank of river Longai from Patherkandi to Nilambazar PH-II (R/B Longai) under SDRF for 2017-18 ( AT South Vidyanagar area).,Works,Open Tender,Works,Civil Works,2018-2019,No,No,,02-10-2018 10:00,,180,No,No,Offline,10-10-2018 14:05,Department of Water Resources||Chief Engineer - DoWR,Department of Water Resources,Karimganj,788710,1,,,,16379941,Financial Evaluation,Pre-Monsoon,SDRF,Immediate Measures,FALSE,KARIMGANJ,Patharkandi
2016_DoWR_1473_1,Maj/SDRF/2016-17/1,IM B/dyke Bessamora-2,IM B/dyke Bessamora,Works,Open Tender,Works,Civil Works,2016-2017,No,No,,28-12-2016 18:00,,180,No,No,Offline,11-01-2017 14:05,Department of Water Resources||Chief Engineer - DoWR,Department of Water Resources,Majuli,785106,6,,,,16351884,Technical Evaluation,Post-Monsoon,SDRF,Immediate Measures,FALSE,MAJULI,#N/A
2017_DoWR_1630_1,Re-Maj/SDRF/2016-17/1,Bessamarapk2 retender,Bessamarapk2 retender,Works,Open Tender,Works,Civil Works,2016-2017,No,No,,25-01-2017 18:00,,180,No,No,Offline,08-02-2017 14:05,Department of Water Resources||Chief Engineer - DoWR,Department of Water Resources,Majuli,785110,8,,,,16351884,Technical Evaluation,Pre-Monsoon,SDRF,Immediate Measures,FALSE,MAJULI,#N/A
2018_DoWR_5465_1,TEZPUR/SDRF/2017-18/2,IM to protect Kekakoli,Immediate measures to protect Kekakoli area from the flood devastation of the river Mansiri under SDRF for 2017-18,Works,Open Tender,Works,Civil Works,2017-2018,No,No,,02-02-2018 18:00,,180,No,No,Offline,12-02-2018 14:00,Department of Water Resources||Chief Engineer - DoWR,Department of Water Resources,Tezpur,784001,2,,,,16199980,Financial Bid Opening,Pre-Monsoon,SDRF,Immediate Measures,FALSE,SONITPUR,Tezpur
2016_DoWR_1171_1,Maj/SDRF/2016-17/1,IM B/dyke Bessamora-1,IM B/dyke Bessamora breach closing,Works,Open Tender,Works,Civil Works,2016-2017,No,No,,28-12-2016 18:00,,180,No,No,Offline,11-01-2017 14:05,Department of Water Resources||Chief Engineer - DoWR,Department of Water Resources,Majuli,785106,5,,,,16179994,Technical Evaluation,Post-Monsoon,SDRF,Immediate Measures,FALSE,MAJULI,#N/A
2016_DoWR_1156_1,Kok/SDRF/2016-17/1,IM Saralbhanga,IM Saralbhanga closinga vulsion,Works,Open Tender,Works,Civil Works,2016-2017,No,No,,14-12-2016 18:00,,180,No,No,Offline,04-01-2017 14:05,Department of Water Resources||Chief Engineer - DoWR,Department of Water Resources,Kokrajhar East,783370,3,,,,16151742,Financial Bid Opening,Post-Monsoon,SDRF,Immediate Measures,FALSE,KOKRAJHAR,#N/A
2017_DoWR_2251_1,Dummy/new/2016-17/1,Immediate measures Vidyabagar,Immediate measures to restore severely damaged reaches of the embankment along both banks of river Longai from Patherkandi to Nilambazar Ph II under SDRF for 2016 17. Breach like damages of Vidyanagar Nayagram Area,Works,Open Tender,Works,Civil Works,2017-2018,No,No,,17-05-2017 18:00,,180,No,No,Offline,26-05-2017 14:00,Department of Water Resources||Chief Engineer - DoWR,Department of Water Resources,Karimganj,788723,4,,,,16039257,Financial Evaluation,Monsoon,SDRF,Immediate Measures,FALSE,KARIMGANJ,Karimganj
2020_DoWR_18040_1,TEZPUR/2019-20/SDRF-II/III,Immediate measures for restoration of breach like damages at Bojargaon and its adjoining areas by the river Jia Bharali on L/B under SDRF for 2019-20.,Immediate measures for restoration of breach like damages at Bojargaon and its adjoining areas by the river Jia Bharali on L/B under SDRF for 2019-20.,Works,Open Tender,Works,Civil Works,2020-2021,No,No,,24-06-2020 18:00,,180,No,No,Online,15-07-2020 14:00,Department of Water Resources||Chief Engineer - DoWR,Department of Water Resources,Tezpur,784001,3,28-12-2020 00:00,15999947.15,Sri Babul Nath,15999993,AOC,Monsoon,SDRF,Immediate Measures,FALSE,SONITPUR,Tezpur
2020_DoWR_17731_1,TEZPUR/2019-20-II/SDRF/I,Bihigaon on R-Bank embankment of river Jiabharali,Immediate measures for restoration of damages at Bihigaon on R-Bank embankment of river Jiabharali due to flood of river Jiabharali under SDRF for 2019-20.,Works,Open Tender,Works,Civil Works,2020-2021,No,No,,30-05-2020 18:00,,180,No,No,Online,10-06-2020 14:00,Department of Water Resources||Chief Engineer - DoWR,Department of Water Resources,Tezpur,784001,2,,,,15999989,Technical Bid Opening,Monsoon,SDRF,Immediate Measures,FALSE,SONITPUR,Tezpur
2020_DoWR_17731_2,TEZPUR/2019-20-II/SDRF/I,Immediate measures  for restoration of damages at Bihigaon on R/Bank embankment of river Jiabharali due to flood of  river Jiabharali  under SDRF for 2019-20. RETENDER,Immediate measures for restoration of damages at Bihigaon on R/Bank embankment of river Jiabharali due to flood of river Jiabharali under SDRF for 2019-20.,Works,Open Tender,Works,Civil Works,2020-2021,No,No,,20-06-2020 18:00,,180,No,No,Online,15-07-2020 14:00,Department of Water Resources||Chief Engineer - DoWR,Department of Water Resources,Tezpur,784001,3,,,,15999989,Technical Bid Opening,Monsoon,SDRF,Immediate Measures,FALSE,SONITPUR,Tezpur
2020_DoWR_17731_3,TEZPUR/2019-20-II/SDRF/I,Immediate measures  for restoration of damages at Bihigaon on R/Bank embankment of river Jiabharali due to flood of  river Jiabharali  under SDRF for 2019-20. RETENDER,Immediate measures for restoration of damages at Bihigaon on R/Bank embankment of river Jiabharali due to flood of river Jiabharali under SDRF for 2019-20.,Works,Open Tender,Works,Civil Works,2020-2021,No,No,,25-08-2020 18:00,,180,No,No,Online,02-09-2020 14:00,Department of Water Resources||Chief Engineer - DoWR,Department of Water Resources,Tezpur,784001,4,07-11-2020 00:00,15599128.74,MD KHURSIDUL ISLAM,15999989,AOC,Monsoon,SDRF,Immediate Measures,FALSE,SONITPUR,Tezpur
2020_DoWR_17734_1,JOR/SDRF/AMGURI/2020-21/1,Immediate measures for restoration of Amguri area by flood damages of river Doyang under SDRF for the year 2019-20,Immediate measures for restoration of Amguri area by flood damages of river Doyang under SDRF for the year 2019-20,Works,Open Tender,Works,Civil Works,2020-2021,No,No,,30-05-2020 18:00,,180,No,No,Online,09-06-2020 14:00,Department of Water Resources||Chief Engineer - DoWR,Department of Water Resources,Jorhat,785001,1,,,,15984362,To be Opened,Monsoon,SDRF,Immediate Measures,FALSE,SIVSAGAR,Amguri
2020_DoWR_17734_2,JOR/SDRF/AMGURI/2020-21/1,Immediate measures for restoration of Amguri area by flood damages of river Doyang under SDRF for the year 2019-20,Immediate measures for restoration of Amguri area by flood damages of river Doyang under SDRF for the year 2019-20,Works,Open Tender,Works,Civil Works,2020-2021,No,No,,12-11-2020 18:00,,180,No,No,Online,19-11-2020 14:00,Department of Water Resources||Chief Engineer - DoWR,Department of Water Resources,Jorhat,785001,5,18-12-2020 00:00,15984362.12,Deben Rajkhuwa,15984362,AOC,Post-Monsoon,SDRF,Immediate Measures,FALSE,SIVSAGAR,Amguri
2018_DoWR_5775_1,MANGALDAI/SDRF/17-18/3,IM of Noanadi Ch0.00- 9.00 km,Immediate measures to restore the flood damages of Noanadi L/B embankment in between ch. 0.00 m to 9.00 km under SDRF for 2017-18.,Works,Open Tender,Works,Civil Works,2017-2018,No,No,,15-02-2018 12:00,,180,No,No,Offline,22-02-2018 18:05,Department of Water Resources||Chief Engineer - DoWR,Department of Water Resources,Mangaldoi,784125,14,,,,15982120,Technical Evaluation,Pre-Monsoon,SDRF,Immediate Measures,FALSE,DARRANG,Mangaldoi
